month,term,value,category,monthNum
2015-10-01T04:00Z,Depression,71.47,mental health,1443672000000
2015-11-01T04:00Z,Depression,72.38,mental health,1446350400000
2015-12-01T05:00Z,Depression,71.91,mental health,1448946000000
2016-01-01T05:00Z,Depression,72.21,mental health,1451624400000
2016-02-01T05:00Z,Depression,52.3,mental health,1454302800000
2016-03-01T05:00Z,Depression,72.9,mental health,1456808400000
2016-04-01T04:00Z,Depression,72.42,mental health,1459483200000
2016-05-01T04:00Z,Depression,59.94,mental health,1462075200000
2016-06-01T04:00Z,Depression,64.51,mental health,1464753600000
2016-07-01T04:00Z,Depression,59.8,mental health,1467345600000
2016-08-01T04:00Z,Depression,59.96,mental health,1470024000000
2016-09-01T04:00Z,Depression,71.45,mental health,1472702400000
2016-10-01T04:00Z,Depression,65.17,mental health,1475294400000
2016-11-01T04:00Z,Depression,73.85,mental health,1477972800000
2016-12-01T05:00Z,Depression,76.88,mental health,1480568400000
2017-01-01T05:00Z,Depression,65.89,mental health,1483246800000
2017-02-01T05:00Z,Depression,77.8,mental health,1485925200000
2017-03-01T05:00Z,Depression,74.3,mental health,1488344400000
2017-04-01T04:00Z,Depression,91.66,mental health,1491019200000
2017-05-01T04:00Z,Depression,74.19,mental health,1493611200000
2017-06-01T04:00Z,Depression,59.39,mental health,1496289600000
2017-07-01T04:00Z,Depression,77.17,mental health,1498881600000
2017-08-01T04:00Z,Depression,82.33,mental health,1501560000000
2017-09-01T04:00Z,Depression,85.13,mental health,1504238400000
2017-10-01T04:00Z,Depression,94.94,mental health,1506830400000
2017-11-01T04:00Z,Depression,78.7,mental health,1509508800000
2017-12-01T05:00Z,Depression,82.76,mental health,1512104400000
2018-01-01T05:00Z,Depression,81.08,mental health,1514782800000
2018-02-01T05:00Z,Depression,89.2,mental health,1517461200000
2018-03-01T05:00Z,Depression,87.04,mental health,1519880400000
2018-04-01T04:00Z,Depression,80.85,mental health,1522555200000
2018-05-01T04:00Z,Depression,82.31,mental health,1525147200000
2018-06-01T04:00Z,Depression,92.41,mental health,1527825600000
2018-07-01T04:00Z,Depression,82.95,mental health,1530417600000
2018-08-01T04:00Z,Depression,67.47,mental health,1533096000000
2018-09-01T04:00Z,Depression,76.9,mental health,1535774400000
2018-10-01T04:00Z,Depression,85.52,mental health,1538366400000
2018-11-01T04:00Z,Depression,86.02,mental health,1541044800000
2018-12-01T05:00Z,Depression,76.67,mental health,1543640400000
2019-01-01T05:00Z,Depression,95.08,mental health,1546318800000
2019-02-01T05:00Z,Depression,90.83,mental health,1548997200000
2019-03-01T05:00Z,Depression,94.8,mental health,1551416400000
2019-04-01T04:00Z,Depression,84.85,mental health,1554091200000
2019-05-01T04:00Z,Depression,73.4,mental health,1556683200000
2019-06-01T04:00Z,Depression,73.82,mental health,1559361600000
2019-07-01T04:00Z,Depression,71.82,mental health,1561953600000
2019-08-01T04:00Z,Depression,79.15,mental health,1564632000000
2019-09-01T04:00Z,Depression,76.35,mental health,1567310400000
2019-10-01T04:00Z,Depression,81.32,mental health,1569902400000
2019-11-01T04:00Z,Depression,87.69,mental health,1572580800000
2019-12-01T05:00Z,Depression,87.84,mental health,1575176400000
2020-01-01T05:00Z,Depression,83.69,mental health,1577854800000
2020-02-01T05:00Z,Depression,97.79,mental health,1580533200000
2020-03-01T05:00Z,Depression,70.48,mental health,1583038800000
2020-04-01T04:00Z,Depression,92.56,mental health,1585713600000
2020-05-01T04:00Z,Depression,88.33,mental health,1588305600000
2020-06-01T04:00Z,Depression,85.44,mental health,1590984000000
2020-07-01T04:00Z,Depression,86.03,mental health,1593576000000
2020-08-01T04:00Z,Depression,81.07,mental health,1596254400000
2020-09-01T04:00Z,Depression,89.26,mental health,1598932800000
2020-10-01T04:00Z,Depression,79.57,mental health,1601524800000
2020-11-01T04:00Z,Depression,87.25,mental health,1604203200000
2020-12-01T05:00Z,Depression,89.48,mental health,1606798800000
2021-01-01T05:00Z,Depression,92.42,mental health,1609477200000
2021-02-01T05:00Z,Depression,85.29,mental health,1612155600000
2021-03-01T05:00Z,Depression,79.57,mental health,1614574800000
2021-04-01T04:00Z,Depression,95.16,mental health,1617249600000
2021-05-01T04:00Z,Depression,100,mental health,1619841600000
2015-01-01T05:00Z,Eating disorder,8.57,mental health,1420088400000
2015-02-01T05:00Z,Eating disorder,6.14,mental health,1422766800000
2015-03-01T05:00Z,Eating disorder,19.52,mental health,1425186000000
2015-04-01T04:00Z,Eating disorder,23.1,mental health,1427860800000
2015-05-01T04:00Z,Eating disorder,19.55,mental health,1430452800000
2015-06-01T04:00Z,Eating disorder,11.41,mental health,1433131200000
2015-07-01T04:00Z,Eating disorder,25.11,mental health,1435723200000
2015-08-01T04:00Z,Eating disorder,8.3,mental health,1438401600000
2015-09-01T04:00Z,Eating disorder,16.17,mental health,1441080000000
2015-10-01T04:00Z,Eating disorder,17.92,mental health,1443672000000
2015-11-01T04:00Z,Eating disorder,23.72,mental health,1446350400000
2015-12-01T05:00Z,Eating disorder,26.41,mental health,1448946000000
2016-01-01T05:00Z,Eating disorder,16.19,mental health,1451624400000
2016-02-01T05:00Z,Eating disorder,25.18,mental health,1454302800000
2016-03-01T05:00Z,Eating disorder,2.65,mental health,1456808400000
2016-04-01T04:00Z,Eating disorder,8.19,mental health,1459483200000
2016-05-01T04:00Z,Eating disorder,13.39,mental health,1462075200000
2016-06-01T04:00Z,Eating disorder,11.18,mental health,1464753600000
2016-07-01T04:00Z,Eating disorder,5.76,mental health,1467345600000
2016-08-01T04:00Z,Eating disorder,11.68,mental health,1470024000000
2016-09-01T04:00Z,Eating disorder,8.52,mental health,1472702400000
2016-10-01T04:00Z,Eating disorder,13.58,mental health,1475294400000
2016-11-01T04:00Z,Eating disorder,21.88,mental health,1477972800000
2016-12-01T05:00Z,Eating disorder,5.29,mental health,1480568400000
2017-01-01T05:00Z,Eating disorder,12.52,mental health,1483246800000
2017-02-01T05:00Z,Eating disorder,16.05,mental health,1485925200000
2017-03-01T05:00Z,Eating disorder,12.01,mental health,1488344400000
2017-04-01T04:00Z,Eating disorder,20.5,mental health,1491019200000
2017-05-01T04:00Z,Eating disorder,20.41,mental health,1493611200000
2017-06-01T04:00Z,Eating disorder,13.54,mental health,1496289600000
2017-07-01T04:00Z,Eating disorder,10.7,mental health,1498881600000
2017-08-01T04:00Z,Eating disorder,12.74,mental health,1501560000000
2017-09-01T04:00Z,Eating disorder,5.2,mental health,1504238400000
2017-10-01T04:00Z,Eating disorder,24.78,mental health,1506830400000
2017-11-01T04:00Z,Eating disorder,12.45,mental health,1509508800000
2017-12-01T05:00Z,Eating disorder,17.68,mental health,1512104400000
2018-01-01T05:00Z,Eating disorder,20.94,mental health,1514782800000
2018-02-01T05:00Z,Eating disorder,10.24,mental health,1517461200000
2018-03-01T05:00Z,Eating disorder,13.97,mental health,1519880400000
2018-04-01T04:00Z,Eating disorder,24,mental health,1522555200000
2018-05-01T04:00Z,Eating disorder,14.27,mental health,1525147200000
2018-06-01T04:00Z,Eating disorder,24.12,mental health,1527825600000
2018-07-01T04:00Z,Eating disorder,16.66,mental health,1530417600000
2018-08-01T04:00Z,Eating disorder,16.37,mental health,1533096000000
2018-09-01T04:00Z,Eating disorder,9.52,mental health,1535774400000
2018-10-01T04:00Z,Eating disorder,16.11,mental health,1538366400000
2018-11-01T04:00Z,Eating disorder,14.16,mental health,1541044800000
2018-12-01T05:00Z,Eating disorder,14.34,mental health,1543640400000
2019-01-01T05:00Z,Eating disorder,4.58,mental health,1546318800000
2019-02-01T05:00Z,Eating disorder,17.33,mental health,1548997200000
2019-03-01T05:00Z,Eating disorder,27.24,mental health,1551416400000
2019-04-01T04:00Z,Eating disorder,16.6,mental health,1554091200000
2019-05-01T04:00Z,Eating disorder,11.12,mental health,1556683200000
2019-06-01T04:00Z,Eating disorder,13.91,mental health,1559361600000
2019-07-01T04:00Z,Eating disorder,27.06,mental health,1561953600000
2019-08-01T04:00Z,Eating disorder,13.45,mental health,1564632000000
2019-09-01T04:00Z,Eating disorder,15.65,mental health,1567310400000
2019-10-01T04:00Z,Eating disorder,6.29,mental health,1569902400000
2019-11-01T04:00Z,Eating disorder,17.47,mental health,1572580800000
2019-12-01T05:00Z,Eating disorder,8.65,mental health,1575176400000
2020-01-01T05:00Z,Eating disorder,8.24,mental health,1577854800000
2020-02-01T05:00Z,Eating disorder,12.65,mental health,1580533200000
2020-03-01T05:00Z,Eating disorder,20.36,mental health,1583038800000
2020-04-01T04:00Z,Eating disorder,20.52,mental health,1585713600000
2020-05-01T04:00Z,Eating disorder,18.49,mental health,1588305600000
2020-06-01T04:00Z,Eating disorder,13.5,mental health,1590984000000
2020-07-01T04:00Z,Eating disorder,21.7,mental health,1593576000000
2020-08-01T04:00Z,Eating disorder,27.63,mental health,1596254400000
2020-09-01T04:00Z,Eating disorder,30.79,mental health,1598932800000
2020-10-01T04:00Z,Eating disorder,17.94,mental health,1601524800000
2020-11-01T04:00Z,Eating disorder,36.79,mental health,1604203200000
2020-12-01T05:00Z,Eating disorder,22.69,mental health,1606798800000
2021-01-01T05:00Z,Eating disorder,14.09,mental health,1609477200000
2021-02-01T05:00Z,Eating disorder,42.05,mental health,1612155600000
2021-03-01T05:00Z,Eating disorder,37.01,mental health,1614574800000
2021-04-01T04:00Z,Eating disorder,41.23,mental health,1617249600000
2021-05-01T04:00Z,Eating disorder,100,mental health,1619841600000
2015-01-01T05:00Z,Flint Michigan,0,location,1420088400000
2015-02-01T05:00Z,Flint Michigan,0,location,1422766800000
2015-03-01T05:00Z,Flint Michigan,0,location,1425186000000
2015-04-01T04:00Z,Flint Michigan,0,location,1427860800000
2015-05-01T04:00Z,Flint Michigan,0,location,1430452800000
2015-06-01T04:00Z,Flint Michigan,0,location,1433131200000
2015-07-01T04:00Z,Flint Michigan,0,location,1435723200000
2015-08-01T04:00Z,Flint Michigan,0,location,1438401600000
2015-09-01T04:00Z,Flint Michigan,0,location,1441080000000
2015-10-01T04:00Z,Flint Michigan,0,location,1443672000000
2015-11-01T04:00Z,Flint Michigan,0,location,1446350400000
2015-12-01T05:00Z,Flint Michigan,0,location,1448946000000
2016-01-01T05:00Z,Flint Michigan,100,location,1451624400000
2016-02-01T05:00Z,Flint Michigan,97.24,location,1454302800000
2016-03-01T05:00Z,Flint Michigan,49.2,location,1456808400000
2016-04-01T04:00Z,Flint Michigan,0,location,1459483200000
2016-05-01T04:00Z,Flint Michigan,0,location,1462075200000
2016-06-01T04:00Z,Flint Michigan,0,location,1464753600000
2016-07-01T04:00Z,Flint Michigan,13.34,location,1467345600000
2016-08-01T04:00Z,Flint Michigan,0,location,1470024000000
2016-09-01T04:00Z,Flint Michigan,13.16,location,1472702400000
2016-10-01T04:00Z,Flint Michigan,12.58,location,1475294400000
2016-11-01T04:00Z,Flint Michigan,50.7,location,1477972800000
2016-12-01T05:00Z,Flint Michigan,6.13,location,1480568400000
2017-01-01T05:00Z,Flint Michigan,23.21,location,1483246800000
2017-02-01T05:00Z,Flint Michigan,6.2,location,1485925200000
2017-03-01T05:00Z,Flint Michigan,11.13,location,1488344400000
2017-04-01T04:00Z,Flint Michigan,11.87,location,1491019200000
2017-05-01T04:00Z,Flint Michigan,5.91,location,1493611200000
2017-06-01T04:00Z,Flint Michigan,0,location,1496289600000
2017-07-01T04:00Z,Flint Michigan,0,location,1498881600000
2017-08-01T04:00Z,Flint Michigan,0,location,1501560000000
2017-09-01T04:00Z,Flint Michigan,6.02,location,1504238400000
2017-10-01T04:00Z,Flint Michigan,5.74,location,1506830400000
2017-11-01T04:00Z,Flint Michigan,5.77,location,1509508800000
2017-12-01T05:00Z,Flint Michigan,0,location,1512104400000
2018-01-01T05:00Z,Flint Michigan,5.39,location,1514782800000
2018-02-01T05:00Z,Flint Michigan,5.93,location,1517461200000
2018-03-01T05:00Z,Flint Michigan,5.39,location,1519880400000
2018-04-01T04:00Z,Flint Michigan,5.56,location,1522555200000
2018-05-01T04:00Z,Flint Michigan,16.53,location,1525147200000
2018-06-01T04:00Z,Flint Michigan,0,location,1527825600000
2018-07-01T04:00Z,Flint Michigan,5.52,location,1530417600000
2018-08-01T04:00Z,Flint Michigan,10.84,location,1533096000000
